Transaction_ID,Transaction_date,Telco,Device_ID,Amount,Currency,Country,Bag_Size,Quantity,Mass
MP230116.1536.I26304,2023/01/16 15:36,AIRTEL,310034203,130,ZMW,ZM,30,1,30
MP230116.1554.L27798,2023/01/16 15:54,AIRTEL,310032565,130,ZMW,ZM,30,1,30
MP230116.1612.I28119,2023/01/16 16:12,AIRTEL,310035278,130,ZMW,ZM,30,1,30
MP230116.1624.K28534,2023/01/16 16:24,AIRTEL,310032610,130,ZMW,ZM,30,1,30
MP230116.1633.H28985,2023/01/16 16:33,AIRTEL,310033243,130,ZMW,ZM,30,1,30
MP230116.1645.K29531,2023/01/16 16:45,AIRTEL,202200190,130,ZMW,ZM,30,1,30
MP230116.1648.I29574,2023/01/16 16:48,AIRTEL,310022188,130,ZMW,ZM,30,1,30
MP230116.1712.K30932,2023/01/16 17:12,AIRTEL,310034069,130,ZMW,ZM,30,1,30
MP230116.1722.I31523,2023/01/16 17:22,AIRTEL,310035258,130,ZMW,ZM,30,1,30
MP230116.1827.M36153,2023/01/16 18:27,AIRTEL,310002797,130,ZMW,ZM,30,1,30
MP230116.1836.L36823,2023/01/16 18:36,AIRTEL,310032657,130,ZMW,ZM,30,1,30
MP230116.1904.N37941,2023/01/16 19:04,AIRTEL,310034308,130,ZMW,ZM,30,1,30
MP230116.2031.M44426,2023/01/16 20:31,AIRTEL,310035197,130,ZMW,ZM,30,1,30
MP230117.0625.I57216,2023/01/17 06:25,AIRTEL,310034596,150,ZMW,ZM,50,1,50
MP230117.0908.J62925,2023/01/17 09:08,AIRTEL,310028110,130,ZMW,ZM,30,1,30
MP230117.1058.K66954,2023/01/17 10:58,AIRTEL,310056488,140,ZMW,ZM,20,2,40
MP230117.1207.H70606,2023/01/17 12:07,AIRTEL,310025185,130,ZMW,ZM,30,1,30
MP230117.1311.I74942,2023/01/17 13:11,AIRTEL,310051588,70,ZMW,ZM,20,1,20
MP230117.1352.L76865,2023/01/17 13:52,AIRTEL,310035276,150,ZMW,ZM,50,1,50
MP230117.1549.H82387,2023/01/17 15:49,AIRTEL,202200254,70,ZMW,ZM,20,1,20
MP230117.1621.I84885,2023/01/17 16:21,AIRTEL,310032536,130,ZMW,ZM,30,1,30
MP230117.1623.N82383,2023/01/17 16:23,AIRTEL,310034026,130,ZMW,ZM,30,1,30
MP230117.1640.H84852,2023/01/17 16:40,AIRTEL,310033305,130,ZMW,ZM,30,1,30
MP230117.1649.N83797,2023/01/17 16:49,AIRTEL,202200079,130,ZMW,ZM,30,1,30
MP230117.1709.N84762,2023/01/17 17:09,AIRTEL,202200235,130,ZMW,ZM,30,1,30
MP230117.1723.J87199,2023/01/17 17:23,AIRTEL,310025201,130,ZMW,ZM,30,1,30
MP230117.1734.N86427,2023/01/17 17:34,AIRTEL,310003033,130,ZMW,ZM,30,1,30
3725777883,2023/01/17 17:39,MTN,310001802,130,ZMW,ZM,30,1,30
MP230118.0632.M13856,2023/01/18 06:32,AIRTEL,202200312,130,ZMW,ZM,30,1,30
MP230118.0657.M14495,2023/01/18 06:57,AIRTEL,310029895,10,ZMW,ZM,20,1,20
MP230118.0840.M17723,2023/01/18 08:40,AIRTEL,310034502,130,ZMW,ZM,30,1,30
MP230118.0939.L19353,2023/01/18 09:39,AIRTEL,310052410,70,ZMW,ZM,20,1,20
MP230118.1121.H26075,2023/01/18 11:21,AIRTEL,310032667,130,ZMW,ZM,30,1,30
MP230118.1130.N25935,2023/01/18 11:30,AIRTEL,310033028,130,ZMW,ZM,30,1,30
MP230118.1147.N26693,2023/01/18 11:47,AIRTEL,310035980,130,ZMW,ZM,30,1,30
MP230118.1150.G28417,2023/01/18 11:50,AIRTEL,310033433,130,ZMW,ZM,30,1,30
MP230118.1153.I28500,2023/01/18 11:53,AIRTEL,310032564,130,ZMW,ZM,30,1,30
MP230118.1204.K28128,2023/01/18 12:04,AIRTEL,310022741,130,ZMW,ZM,30,1,30
MP230118.1222.L27283,2023/01/18 12:22,AIRTEL,310032636,70,ZMW,ZM,20,1,20
MP230118.1319.G33007,2023/01/18 13:19,AIRTEL,310015923,130,ZMW,ZM,30,1,30
MP230118.1339.L31385,2023/01/18 13:39,AIRTEL,310002816,130,ZMW,ZM,30,1,30
MP230118.1420.N35539,2023/01/18 14:20,AIRTEL,310037884,130,ZMW,ZM,30,1,30
MP230118.1504.L36214,2023/01/18 15:04,AIRTEL,310037149,150,ZMW,ZM,50,1,50
MP230118.1517.G39189,2023/01/18 15:17,AIRTEL,310033425,150,ZMW,ZM,50,1,50
MP230118.1707.K44903,2023/01/18 17:07,AIRTEL,310033532,130,ZMW,ZM,30,1,30
MP230118.1730.I46795,2023/01/18 17:30,AIRTEL,310034728,130,ZMW,ZM,30,1,30
MP230118.1916.L52294,2023/01/18 19:16,AIRTEL,310034465,130,ZMW,ZM,30,1,30
MP230118.1920.M54882,2023/01/18 19:20,AIRTEL,310032496,130,ZMW,ZM,30,1,30
MP230119.1004.L12768,2023/01/19 10:04,AIRTEL,202200167,130,ZMW,ZM,30,1,30
MP230119.1006.I12571,2023/01/19 10:06,AIRTEL,310002308,130,ZMW,ZM,30,1,30
MP230119.1021.K13321,2023/01/19 10:21,AIRTEL,310032528,135,ZMW,ZM,30,1,30
MP230119.1045.M13971,2023/01/19 10:45,AIRTEL,646000119,130,ZMW,ZM,30,1,30
MP230119.1103.L16186,2023/01/19 11:03,AIRTEL,310034665,150,ZMW,ZM,50,1,50
MP230119.1106.L16546,2023/01/19 11:06,AIRTEL,310033201,130,ZMW,ZM,30,1,30
MP230119.1109.H14382,2023/01/19 11:09,AIRTEL,310033298,130,ZMW,ZM,30,1,30
MP230119.1143.N17464,2023/01/19 11:43,AIRTEL,310035125,130,ZMW,ZM,30,1,30
MP230119.1146.G17312,2023/01/19 11:46,AIRTEL,310032688,130,ZMW,ZM,30,1,30
MP230119.1400.L25589,2023/01/19 14:00,AIRTEL,31003252,135,ZMW,ZM,30,1,30
3730827247,2023/01/19 14:29,MTN,202200387,130,ZMW,ZM,30,1,30
MP230119.1448.M27175,2023/01/19 14:48,AIRTEL,310025560,130,ZMW,ZM,30,1,30
MP230119.1622.K33551,2023/01/19 16:22,AIRTEL,310000749,130,ZMW,ZM,30,1,30
MP230119.1625.J32267,2023/01/19 16:25,AIRTEL,310002346,130,ZMW,ZM,30,1,30
MP230119.1632.L34156,2023/01/19 16:32,AIRTEL,202200157,260,ZMW,ZM,30,2,60
MP230119.1645.K34784,2023/01/19 16:45,AIRTEL,310000321,130,ZMW,ZM,30,1,30
MP230119.1700.K35595,2023/01/19 17:00,AIRTEL,310001049,130,ZMW,ZM,30,1,30
MP230119.1701.K35641,2023/01/19 17:01,AIRTEL,310001275,260,ZMW,ZM,30,2,60
MP230120.0851.J66814,2023/01/20 08:51,AIRTEL,310036884,70,ZMW,ZM,20,1,20
MP230120.0917.I69978,2023/01/20 09:17,AIRTEL,310035095,130,ZMW,ZM,30,1,30
MP230120.0945.L70954,2023/01/20 09:45,AIRTEL,310033442,130,ZMW,ZM,30,1,30
MP230120.1029.I72889,2023/01/20 10:29,AIRTEL,310034041,182,ZMW,ZM,30,2,60
MP230120.1054.G73527,2023/01/20 10:54,AIRTEL,310028305,130,ZMW,ZM,30,1,30
MP230120.1122.L75656,2023/01/20 11:22,AIRTEL,310034501,130,ZMW,ZM,30,1,30
MP230120.1212.L77652,2023/01/20 12:12,AIRTEL,310022301,130,ZMW,ZM,30,1,30
MP230120.1244.N79827,2023/01/20 12:44,AIRTEL,310022915,130,ZMW,ZM,30,1,30
MP230120.1344.J80410,2023/01/20 13:44,AIRTEL,310033142,130,ZMW,ZM,30,1,30
MP230120.1515.M86838,2023/01/20 15:15,AIRTEL,310003202,130,ZMW,ZM,30,1,30
MP230120.1559.N89855,2023/01/20 15:59,AIRTEL,310001819,130,ZMW,ZM,30,1,30
MP230120.1635.N92401,2023/01/20 16:35,AIRTEL,820050457,150,ZMW,ZM,50,1,50
3734589531,2023/01/20 18:07,MTN,310003013,130,ZMW,ZM,30,1,30
MP230120.1833.K97803,2023/01/20 18:33,AIRTEL,310034055,130,ZMW,ZM,30,1,30
MP230120.1844.N99492,2023/01/20 18:44,AIRTEL,202200165,130,ZMW,ZM,30,1,30
MP230120.1901.K99452,2023/01/20 19:01,AIRTEL,310051058,130,ZMW,ZM,30,1,30
MP230120.1939.H03304,2023/01/20 19:39,AIRTEL,310033253,50,ZMW,ZM,20,1,20
MP230121.0926.K28044,2023/01/21 09:26,AIRTEL,310001189,130,ZMW,ZM,30,1,30
MP230121.1015.L31049,2023/01/21 10:15,AIRTEL,310034631,260,ZMW,ZM,30,2,60
MP230121.1023.K31737,2023/01/21 10:23,AIRTEL,310035514,150,ZMW,ZM,50,1,50
MP230121.1156.L37587,2023/01/21 11:56,AIRTEL,310001652,130,ZMW,ZM,30,1,30
MP230121.1214.J38836,2023/01/21 12:14,AIRTEL,202200377,130,ZMW,ZM,30,1,30
MP230121.1215.G38279,2023/01/21 12:15,AIRTEL,310003193,130,ZMW,ZM,30,1,30
MP230121.1217.H38953,2023/01/21 12:17,AIRTEL,202200171,130,ZMW,ZM,30,1,30
MP230121.1230.N40408,2023/01/21 12:30,AIRTEL,310054739,150,ZMW,ZM,50,1,50
MP230121.1259.J41632,2023/01/21 12:59,AIRTEL,310034286,130,ZMW,ZM,30,1,30
MP230121.1302.H42175,2023/01/21 13:02,AIRTEL,310032354,130,ZMW,ZM,30,1,30
MP230121.1305.J42086,2023/01/21 13:05,AIRTEL,310034053,130,ZMW,ZM,30,1,30
MP230121.1313.L42861,2023/01/21 13:13,AIRTEL,310032734,130,ZMW,ZM,30,1,30
MP230121.1317.N43734,2023/01/21 13:17,AIRTEL,310035032,130,ZMW,ZM,30,1,30
MP230121.1325.M44044,2023/01/21 13:25,AIRTEL,310034793,130,ZMW,ZM,30,1,30
MP230121.1526.N52186,2023/01/21 15:26,AIRTEL,310032564,130,ZMW,ZM,30,1,30
MP230121.1831.M63901,2023/01/21 18:31,AIRTEL,310021266,130,ZMW,ZM,30,1,30
MP230122.1539.G14438,2023/01/22 15:39,AIRTEL,310029624,130,ZMW,ZM,30,1,30
MP230122.1605.N15336,2023/01/22 16:05,AIRTEL,310013942,130,ZMW,ZM,30,1,30
MP230122.1914.L31394,2023/01/22 19:14,AIRTEL,310020877,130,ZMW,ZM,30,1,30
MP230122.1937.H29400,2023/01/22 19:37,AIRTEL,310000012,130,ZMW,ZM,30,1,30
MP230123.0918.M52278,2023/01/23 09:18,AIRTEL,310038064,70,ZMW,ZM,20,1,20
MP230123.0955.H50625,2023/01/23 09:55,AIRTEL,310018344,150,ZMW,ZM,50,1,50
MP230123.1112.M57142,2023/01/23 11:12,AIRTEL,202200396,130,ZMW,ZM,30,1,30
MP230123.1114.I55724,2023/01/23 11:14,AIRTEL,310001991,130,ZMW,ZM,30,1,30
MP230123.1116.L58958,2023/01/23 11:16,AIRTEL,310002395,130,ZMW,ZM,30,1,30
MP230123.1144.N55493,2023/01/23 11:44,AIRTEL,310010002,130,ZMW,ZM,30,1,30
MP230123.1212.J58657,2023/01/23 12:12,AIRTEL,310000709,130,ZMW,ZM,30,1,30
MP230123.1213.N56722,2023/01/23 12:13,AIRTEL,310051588,70,ZMW,ZM,20,1,20
MP230123.1317.L64270,2023/01/23 13:17,AIRTEL,202200376,130,ZMW,ZM,30,1,30
MP230123.1405.I64115,2023/01/23 14:05,AIRTEL,310033182,130,ZMW,ZM,30,1,30
MP230123.1441.I66298,2023/01/23 14:41,AIRTEL,310018742,130,ZMW,ZM,30,1,30
MP230123.1451.H64927,2023/01/23 14:51,AIRTEL,310032335,130,ZMW,ZM,30,1,30
MP230123.1714.J73672,2023/01/23 17:14,AIRTEL,310021572,130,ZMW,ZM,30,1,30
MP230123.1717.G74121,2023/01/23 17:17,AIRTEL,310032271,130,ZMW,ZM,30,1,30
MP230123.1725.L77731,2023/01/23 17:25,AIRTEL,310017108,130,ZMW,ZM,30,1,30
MP230123.2020.L89607,2023/01/23 20:20,AIRTEL,310000907,130,ZMW,ZM,30,1,30
MP230124.0825.H03636,2023/01/24 08:25,AIRTEL,310022488,130,ZMW,ZM,30,1,30
MP230124.0910.N03233,2023/01/24 09:10,AIRTEL,310032847,70,ZMW,ZM,20,1,20
MP230124.1054.J10191,2023/01/24 10:54,AIRTEL,310002346,130,ZMW,ZM,30,1,30
MP230124.1100.J10510,2023/01/24 11:00,AIRTEL,202200188,130,ZMW,ZM,30,1,30
MP230124.1109.I12437,2023/01/24 11:09,AIRTEL,310022910,130,ZMW,ZM,30,1,30
MP230124.1148.J13032,2023/01/24 11:48,AIRTEL,310034818,130,ZMW,ZM,30,1,30
MP230124.1302.G15864,2023/01/24 13:02,AIRTEL,310003545,130,ZMW,ZM,30,1,30
MP230124.1304.J17189,2023/01/24 13:04,AIRTEL,310033094,130,ZMW,ZM,30,1,30
MP230124.1306.J17239,2023/01/24 13:06,AIRTEL,310033608,130,ZMW,ZM,30,1,30
MP230124.1448.H22702,2023/01/24 14:48,AIRTEL,202200139,130,ZMW,ZM,30,1,30
MP230124.1452.N19765,2023/01/24 14:52,AIRTEL,310050983,140,ZMW,ZM,20,2,40
MP230124.1515.H24371,2023/01/24 15:15,AIRTEL,310002956,130,ZMW,ZM,30,1,30
MP230124.1551.I26434,2023/01/24 15:51,AIRTEL,310034098,70,ZMW,ZM,20,1,20
MP230124.1720.J30272,2023/01/24 17:20,AIRTEL,310056658,130,ZMW,ZM,30,1,30
MP230125.0743.J09194,2023/01/25 07:43,AIRTEL,310051983,50,ZMW,ZM,20,1,20
MP230125.0831.I10235,2023/01/25 08:31,AIRTEL,310034023,130,ZMW,ZM,30,1,30
MP230125.1000.I13946,2023/01/25 10:00,AIRTEL,310052139,140,ZMW,ZM,20,2,40
MP230125.1012.N14949,2023/01/25 10:12,AIRTEL,310003481,130,ZMW,ZM,30,1,30
MP230125.1107.H18700,2023/01/25 11:07,AIRTEL,310025423,130,ZMW,ZM,30,1,30
MP230125.1308.H25061,2023/01/25 13:08,AIRTEL,310000413,130,ZMW,ZM,30,1,30
MP230125.1458.M32025,2023/01/25 14:58,AIRTEL,310014538,130,ZMW,ZM,30,1,30
MP230125.1458.J30404,2023/01/25 14:58,AIRTEL,202200302,130,ZMW,ZM,30,1,30
MP230125.1633.K35378,2023/01/25 16:33,AIRTEL,310034004,70,ZMW,ZM,20,1,20
MP230125.1649.L36393,2023/01/25 16:49,AIRTEL,310050170,140,ZMW,ZM,20,2,40
MP230125.1653.K36662,2023/01/25 16:53,AIRTEL,310052408,150,ZMW,ZM,50,1,50
MP230125.1813.N42733,2023/01/25 18:13,AIRTEL,310002076,130,ZMW,ZM,30,1,30
MP230125.1815.L42050,2023/01/25 18:15,AIRTEL,310033310,130,ZMW,ZM,30,1,30
MP230125.1818.L42196,2023/01/25 18:18,AIRTEL,202200049,130,ZMW,ZM,30,1,30
MP230125.1820.M44396,2023/01/25 18:20,AIRTEL,310034500,130,ZMW,ZM,30,1,30
MP230125.1822.H42320,2023/01/25 18:22,AIRTEL,310032520,130,ZMW,ZM,30,1,30
MP230126.1046.K14539,2023/01/26 10:46,AIRTEL,310034558,130,ZMW,ZM,30,1,30
MP230126.1049.K14673,2023/01/26 10:49,AIRTEL,310021612,130,ZMW,ZM,30,1,30
MP230126.1136.J16733,2023/01/26 11:36,AIRTEL,310034486,130,ZMW,ZM,30,1,30
MP230126.1136.M17765,2023/01/26 11:36,AIRTEL,310032258,130,ZMW,ZM,30,1,30
MP230126.1138.N17953,2023/01/26 11:38,AIRTEL,310034486,130,ZMW,ZM,30,1,30
MP230126.1207.H19095,2023/01/26 12:07,AIRTEL,310051588,70,ZMW,ZM,20,1,20
MP230126.1209.K19115,2023/01/26 12:09,AIRTEL,202200187,130,ZMW,ZM,30,1,30
MP230126.1257.L21704,2023/01/26 12:57,AIRTEL,310029210,130,ZMW,ZM,30,1,30
MP230126.1313.M23895,2023/01/26 13:13,AIRTEL,310034789,130,ZMW,ZM,30,1,30
MP230126.1336.N25276,2023/01/26 13:36,AIRTEL,310038143,130,ZMW,ZM,30,1,30
MP230126.1341.K24453,2023/01/26 13:41,AIRTEL,310022247,130,ZMW,ZM,30,1,30
MP230126.1343.M25686,2023/01/26 13:43,AIRTEL,202200395,130,ZMW,ZM,30,1,30
MP230126.1344.J23464,2023/01/26 13:44,AIRTEL,310033473,130,ZMW,ZM,30,1,30
MP230126.1408.I26217,2023/01/26 14:08,AIRTEL,202200626,130,ZMW,ZM,30,1,30
MP230126.1451.N29640,2023/01/26 14:51,AIRTEL,310033071,130,ZMW,ZM,30,1,30
MP230126.1454.N29873,2023/01/26 14:54,AIRTEL,310000141,130,ZMW,ZM,30,1,30
MP230126.1639.K35788,2023/01/26 16:39,AIRTEL,310034097,140,ZMW,ZM,20,2,40
MP230126.1657.M36815,2023/01/26 16:57,AIRTEL,310033968,130,ZMW,ZM,30,1,30
MP230126.1712.I36738,2023/01/26 17:12,AIRTEL,202200261,130,ZMW,ZM,30,1,30
MP230127.0603.N68837,2023/01/27 06:03,AIRTEL,310033483,150,ZMW,ZM,50,1,50
MP230127.0859.J71197,2023/01/27 08:59,AIRTEL,310022490,260,ZMW,ZM,30,2,60
MP230127.0956.M77953,2023/01/27 09:56,AIRTEL,310022482,130,ZMW,ZM,30,1,30
MP230127.1006.G79322,2023/01/27 10:06,AIRTEL,310022482,130,ZMW,ZM,30,1,30
3753016787,2023/01/27 10:07,MTN,310025165,260,ZMW,ZM,30,2,60
MP230127.1014.H76120,2023/01/27 10:14,AIRTEL,310091518,130,ZMW,ZM,30,1,30
MP230127.1047.L79540,2023/01/27 10:47,AIRTEL,310030723,130,ZMW,ZM,30,1,30
MP230127.1108.G82557,2023/01/27 11:08,AIRTEL,310029949,130,ZMW,ZM,30,1,30
MP230127.1131.N83228,2023/01/27 11:31,AIRTEL,310001220,130,ZMW,ZM,30,1,30
MP230127.1140.G84342,2023/01/27 11:40,AIRTEL,310015529,130,ZMW,ZM,30,1,30
MP230127.1307.I86793,2023/01/27 13:07,AIRTEL,310052453,70,ZMW,ZM,20,1,20
MP230127.1450.J91084,2023/01/27 14:50,AIRTEL,310032600,130,ZMW,ZM,30,1,30
MP230127.1454.H92195,2023/01/27 14:54,AIRTEL,310025231,130,ZMW,ZM,30,1,30
MP230127.1554.J94773,2023/01/27 15:54,AIRTEL,310034502,130,ZMW,ZM,30,1,30
MP230127.1609.M98920,2023/01/27 16:09,AIRTEL,310017744,130,ZMW,ZM,30,1,30
MP230127.1611.G01111,2023/01/27 16:11,AIRTEL,310014833,130,ZMW,ZM,30,1,30
MP230127.1621.L00318,2023/01/27 16:21,AIRTEL,310021177,130,ZMW,ZM,30,1,30
MP230127.1924.M13125,2023/01/27 19:24,AIRTEL,310033582,130,ZMW,ZM,30,1,30
MP230128.0628.M39868,2023/01/28 06:28,AIRTEL,310034384,70,ZMW,ZM,20,1,20
MP230128.0850.L46666,2023/01/28 08:50,AIRTEL,310007801,130,ZMW,ZM,30,1,30
MP230128.0912.N48171,2023/01/28 09:12,AIRTEL,310028969,130,ZMW,ZM,30,1,30
MP230128.0917.K49721,2023/01/28 09:17,AIRTEL,310032566,130,ZMW,ZM,30,1,30
MP230128.0947.J46983,2023/01/28 09:47,AIRTEL,310034738,130,ZMW,ZM,30,1,30
MP230128.1000.G52746,2023/01/28 10:00,AIRTEL,310001128,130,ZMW,ZM,30,1,30
MP230128.1001.H49480,2023/01/28 10:01,AIRTEL,310001128,70,ZMW,ZM,20,1,20
MP230128.1034.H51456,2023/01/28 10:34,AIRTEL,310050477,130,ZMW,ZM,30,1,30
MP230128.1042.N53534,2023/01/28 10:42,AIRTEL,310001465,130,ZMW,ZM,30,1,30
MP230128.1137.H55923,2023/01/28 11:37,AIRTEL,202200186,130,ZMW,ZM,30,1,30
MP230128.1139.M56776,2023/01/28 11:39,AIRTEL,310035867,70,ZMW,ZM,20,1,20
MP230128.1301.N63041,2023/01/28 13:01,AIRTEL,310056412,70,ZMW,ZM,20,1,20
MP230128.1819.H84612,2023/01/28 18:19,AIRTEL,310017475,130,ZMW,ZM,30,1,30
MP230130.0837.G85461,2023/01/30 08:37,AIRTEL,310032609,130,ZMW,ZM,30,1,30
MP230130.0906.H86152,2023/01/30 09:06,AIRTEL,310002948,130,ZMW,ZM,30,1,30
MP230130.0907.J82546,2023/01/30 09:07,AIRTEL,310001049,130,ZMW,ZM,30,1,30
MP230130.0935.L90466,2023/01/30 09:35,AIRTEL,310002186,130,ZMW,ZM,30,1,30
MP230130.1149.G94277,2023/01/30 11:49,AIRTEL,202200163,130,ZMW,ZM,30,1,30
MP230130.1242.G97172,2023/01/30 12:42,AIRTEL,310036902,150,ZMW,ZM,50,1,50
MP230130.1302.J95220,2023/01/30 13:02,AIRTEL,202200252,130,ZMW,ZM,30,1,30
MP230130.1314.G99013,2023/01/30 13:14,AIRTEL,310034591,130,ZMW,ZM,30,1,30
MP230130.1318.L03310,2023/01/30 13:18,AIRTEL,310032909,130,ZMW,ZM,30,1,30
MP230130.1321.M01151,2023/01/30 13:21,AIRTEL,310001922,130,ZMW,ZM,30,1,30
MP230130.1335.N01832,2023/01/30 13:35,AIRTEL,310002905,130,ZMW,ZM,30,1,30
MP230130.1336.K08161,2023/01/30 13:36,AIRTEL,310034084,130,ZMW,ZM,30,1,30
MP230130.1343.H00435,2023/01/30 13:43,AIRTEL,310033882,130,ZMW,ZM,30,1,30
MP230130.1344.N02300,2023/01/30 13:44,AIRTEL,310034953,130,ZMW,ZM,30,1,30
MP230130.1531.L11182,2023/01/30 15:31,AIRTEL,31002987,130,ZMW,ZM,30,1,30
MP230130.1534.K14990,2023/01/30 15:34,AIRTEL,202200027,130,ZMW,ZM,30,1,30
MP230130.1537.L11501,2023/01/30 15:37,AIRTEL,310051841,150,ZMW,ZM,50,1,50
MP230130.1543.I06453,2023/01/30 15:43,AIRTEL,310051841,210,ZMW,ZM,20,3,60
MP230130.1549.L12001,2023/01/30 15:49,AIRTEL,310000795,130,ZMW,ZM,30,1,30
MP230130.1604.L12693,2023/01/30 16:04,AIRTEL,310034817,130,ZMW,ZM,30,1,30
MP230130.1609.J05658,2023/01/30 16:09,AIRTEL,310034817,70,ZMW,ZM,20,1,20
MP230130.1617.L13404,2023/01/30 16:17,AIRTEL,310005000,130,ZMW,ZM,30,1,30
MP230130.1855.G19783,2023/01/30 18:55,AIRTEL,310035098,130,ZMW,ZM,30,1,30
MP230131.0740.I45554,2023/01/31 07:40,AIRTEL,310032421,130,ZMW,ZM,30,1,30
MP230131.0743.K56263,2023/01/31 07:43,AIRTEL,202200021,130,ZMW,ZM,30,1,30
MP230131.0746.K56311,2023/01/31 07:46,AIRTEL,202200258,130,ZMW,ZM,30,1,30
MP230131.0748.G46294,2023/01/31 07:48,AIRTEL,310000180,130,ZMW,ZM,30,1,30
MP230131.0935.K61819,2023/01/31 09:35,AIRTEL,310036524,140,ZMW,ZM,20,2,40
MP230131.0940.L57452,2023/01/31 09:40,AIRTEL,310021806,130,ZMW,ZM,30,1,30
MP230131.0941.I51559,2023/01/31 09:41,AIRTEL,310033330,130,ZMW,ZM,30,1,30
MP230131.1020.L59739,2023/01/31 10:20,AIRTEL,310054880,330,ZMW,ZM,20,6,120
MP230131.1035.M56819,2023/01/31 10:35,AIRTEL,310001845,130,ZMW,ZM,30,1,30
MP230131.1037.M56904,2023/01/31 10:37,AIRTEL,310000071,130,ZMW,ZM,30,1,30
MP230131.1038.I54475,2023/01/31 10:38,AIRTEL,310054745,70,ZMW,ZM,20,1,20
MP230131.1042.N56814,2023/01/31 10:42,AIRTEL,202200350,130,ZMW,ZM,30,1,30
MP230131.1111.L63017,2023/01/31 11:11,AIRTEL,310032314,130,ZMW,ZM,30,1,30
MP230131.1144.J57546,2023/01/31 11:44,AIRTEL,310016884,130,ZMW,ZM,30,1,30
MP230131.1216.I60498,2023/01/31 12:16,AIRTEL,310032535,130,ZMW,ZM,30,1,30
MP230131.1222.I60820,2023/01/31 12:22,AIRTEL,310013135,130,ZMW,ZM,30,1,30
MP230131.1224.M63014,2023/01/31 12:24,AIRTEL,310000321,130,ZMW,ZM,30,1,30
MP230131.1234.M63420,2023/01/31 12:34,AIRTEL,310037667,70,ZMW,ZM,20,1,20
MP230131.1349.I65986,2023/01/31 13:49,AIRTEL,310008372,130,ZMW,ZM,30,1,30
MP230131.1408.L73647,2023/01/31 14:08,AIRTEL,310001670,260,ZMW,ZM,30,2,60
MP230131.1642.L83198,2023/01/31 16:42,AIRTEL,310022771,130,ZMW,ZM,30,1,30
MP230131.1659.J76534,2023/01/31 16:59,AIRTEL,310022819,130,ZMW,ZM,30,1,30
MP230131.1933.L96450,2023/01/31 19:33,AIRTEL,310032599,130,ZMW,ZM,30,1,30
MP230131.1946.I91437,2023/01/31 19:46,AIRTEL,310025569,130,ZMW,ZM,30,1,30
MP230131.2006.L99364,2023/01/31 20:06,AIRTEL,310020883,130,ZMW,ZM,30,1,30
MP230131.2217.M04195,2023/01/31 22:17,AIRTEL,310008875,130,ZMW,ZM,30,1,30
MP230201.0810.L24597,2023/02/01 08:10,AIRTEL,310033549,105,ZMW,ZM,50,1,50
MP230201.0812.N21121,2023/02/01 08:12,AIRTEL,310017742,130,ZMW,ZM,30,1,30
MP230201.0831.J19291,2023/02/01 08:31,AIRTEL,310032360,130,ZMW,ZM,30,1,30
MP230201.0855.G23017,2023/02/01 08:55,AIRTEL,310033200,130,ZMW,ZM,30,1,30
MP230201.0908.H21562,2023/02/01 09:08,AIRTEL,310033332,130,ZMW,ZM,30,1,30
MP230201.0939.N27224,2023/02/01 09:39,AIRTEL,310000213,130,ZMW,ZM,30,1,30
MP230201.1053.L34835,2023/02/01 10:53,AIRTEL,310002816,130,ZMW,ZM,30,1,30
MP230201.1249.K49358,2023/02/01 12:49,AIRTEL,310022082,130,ZMW,ZM,30,1,30
MP230201.1250.L43170,2023/02/01 12:50,AIRTEL,310022989,130,ZMW,ZM,30,1,30
MP230201.1325.K52143,2023/02/01 13:25,AIRTEL,310034885,70,ZMW,ZM,20,1,20
MP230201.1357.I43921,2023/02/01 13:57,AIRTEL,310051588,150,ZMW,ZM,50,1,50
MP230201.1430.M46028,2023/02/01 14:30,AIRTEL,310056461,70,ZMW,ZM,20,1,20
MP230201.1533.N51646,2023/02/01 15:33,AIRTEL,310054519,70,ZMW,ZM,20,1,20
MP230201.1540.L54594,2023/02/01 15:40,AIRTEL,310033142,130,ZMW,ZM,30,1,30
MP230201.1544.M51016,2023/02/01 15:44,AIRTEL,310033253,105,ZMW,ZM,50,1,50
MP230201.1600.L56465,2023/02/01 16:00,AIRTEL,310029641,130,ZMW,ZM,30,1,30
MP230201.1600.I52305,2023/02/01 16:00,AIRTEL,202200036,130,ZMW,ZM,30,1,30
MP230201.1603.I52488,2023/02/01 16:03,AIRTEL,310000364,130,ZMW,ZM,30,1,30
MP230201.1650.N57401,2023/02/01 16:50,AIRTEL,310034097,150,ZMW,ZM,50,1,50
MP230201.1706.G57434,2023/02/01 17:06,AIRTEL,310018742,130,ZMW,ZM,30,1,30
MP230202.0708.G01865,2023/02/02 07:08,AIRTEL,310033330,130,ZMW,ZM,30,1,30
MP230202.0900.H07904,2023/02/02 09:00,AIRTEL,310033234,140,ZMW,ZM,20,2,40
MP230202.1013.L16535,2023/02/02 10:13,AIRTEL,310033082,130,ZMW,ZM,30,1,30
MP230202.1019.H12440,2023/02/02 10:19,AIRTEL,310034159,130,ZMW,ZM,30,1,30
MP230202.1028.M12190,2023/02/02 10:28,AIRTEL,310032847,70,ZMW,ZM,20,1,20
MP230202.1103.I15444,2023/02/02 11:03,AIRTEL,310025437,130,ZMW,ZM,30,1,30
