CRM_Transaction_IDs,Transaction_Amount,Addon_Value,Date,Wallet_Operator,Size,Quatity,Total_Kgs,Device_ID,UID-Connected,isNFT,isBetterCooking,Repossesed_Device_IDs,isClaimed
MP220809.1129.G97580;130.00;130.00;8/9/22;Airtel;30;1;30;202200020;820092494;Yes;No;820092494;Yes
MP220809.1205.L76664;130.00;130.00;8/9/22;Airtel;30;1;30;;820050425;Yes;No;;Yes
MP220809.1206.G99845;130.00;130.00;8/9/22;Airtel;30;1;30;;820050704;No;No;820086373;No
MP220809.1212.J97382;130.00;130.00;8/9/22;Airtel;30;1;30;202200009;820092364;Yes;No;820092364;Yes
MP220809.1228.G00859;130.00;130.00;8/9/22;Airtel;30;1;30;310003193;820091687;No;No;820091687;No
MP220809.1234.H47041;130.00;130.00;8/9/22;Airtel;30;1;30;202200015;820091762;Yes;No;820091762;Yes
MP220809.1241.L78550;130.00;130.00;8/9/22;Airtel;30;1;30;310031855;820091957;No;No;820091957;No
MP220809.1253.K64052;130.00;130.00;8/9/22;Airtel;30;1;30;202200016;820092362;Yes;No;820091703;Yes
MP220809.1302.K64826;130.00;130.00;8/9/22;Airtel;30;1;30;310000749;820092429;Yes;No;820092428;Yes
MP220809.1316.K65498;130.00;130.00;8/9/22;Airtel;30;1;30;202200022;820091700;No;No;820091700;No
MP220809.1337.G04022;130.00;130.00;8/9/22;Airtel;30;1;30;;;No;No;820092434;No
MP220809.1347.K67088;130.00;130.00;8/9/22;Airtel;30;1;30;202200027;820091545;No;No;820092431;No
MP220809.1358.I02393;130.00;130.00;8/9/22;Airtel;30;1;30;310021585;820092467;No;No;820092467;No
MP220809.1409.J03658;130.00;130.00;8/9/22;Airtel;30;1;30;0;820091642;No;No;820091760;No
MP220809.1420.L84011;130.00;130.00;8/9/22;Airtel;30;1;30;202200007;820091767;Yes;No;820091767;Yes
MP220809.1427.J04685;130.00;130.00;8/9/22;Airtel;30;1;30;;;No;No;820092432;No
MP220809.1613.H59388;130.00;130.00;8/9/22;Airtel;30;1;30;310013483;820091861;Yes;No;820091861;Yes
MP220809.1616.G12715;130.00;130.00;8/9/22;Airtel;30;1;30;310003080;820092458;Yes;No;820092458;Yes
MP220809.1620.G12814;130.00;130.00;8/9/22;Airtel;30;1;30;310025570;820091960;Yes;No;820091960;Yes
MP220809.1624.L90623;130.00;130.00;8/9/22;Airtel;30;1;30;310038361;820092333;Yes;No;820092333;Yes
MP220809.1708.L93226;130.00;130.00;8/9/22;Airtel;30;1;30;310022888;820092038;Yes;No;820092038;Yes
MP220809.1722.L93894;130.00;130.00;8/9/22;Airtel;30;1;30;310022211;820091790;Yes;No;820091790;Yes
MP220809.1723.H63087;130.00;130.00;8/9/22;Airtel;30;1;30;0;820091868;No;No;820091868;No
MP220810.0821.J42289;130.00;130.00;8/10/22;Airtel;30;1;30;;;No;No;820050541;No
MP220810.1134.I55106;130.00;130.00;8/10/22;Airtel;30;1;30;;820050653;No;No;;No
MP220810.1200.L38978;130.00;130.00;8/10/22;Airtel;30;1;30;310023547;820092131;Yes;No;820092131;Yes
MP220810.1240.J54881;130.00;130.00;8/10/22;Airtel;30;1;30;202200011;820091765;Yes;No;820091765;Yes
MP220810.1255.K20303;130.00;130.00;8/10/22;Airtel;30;1;30;310001432;820092439;Yes;No;820092439;Yes
MP220810.1257.L42324;130.00;130.00;8/10/22;Airtel;30;1;30;310000095;820092424;Yes;No;820092424;Yes
MP220810.1306.J56686;130.00;130.00;8/10/22;Airtel;30;1;30;202200010;820092497;Yes;No;820092497;Yes
MP220810.1316.L43331;130.00;130.00;8/10/22;Airtel;30;1;30;202200096;820092490;Yes;No;820092425;Yes
MP220810.1325.I60825;130.00;130.00;8/10/22;Airtel;30;1;30;;;No;No;820091706;No
MP220810.1340.H07152;130.00;130.00;8/10/22;Airtel;30;1;30;310014681;820091447;Yes;No;820091447;Yes
MP220810.1620.K31328;130.00;130.00;8/10/22;Airtel;30;1;30;310020614;820091852;Yes;No;820091852;Yes
MP220810.1633.J67185;130.00;130.00;8/10/22;Airtel;30;1;30;0;820091867;No;No;820091867;No
MP220811.0755.K62803;130.00;130.00;8/11/22;Airtel;30;1;30;;;No;No;820091470;No
MP220811.0806.G04076;130.00;130.00;8/11/22;Airtel;30;1;30;;;No;No;820091866;No
MP220811.0905.J01476;130.00;130.00;8/11/22;Airtel;30;1;30;;820050701;No;No;;No
MP220811.1103.J06769;130.00;130.00;8/11/22;Airtel;30;1;30;310017006;820092117;No;No;820092117;No
MP220811.1106.G12733;130.00;130.00;8/11/22;Airtel;30;1;30;;820050718;No;No;;No
MP220811.1144.G14948;130.00;130.00;8/11/22;Airtel;30;1;30;310003455;820092383;Yes;No;820092383;Yes
MP220811.1146.K72715;130.00;130.00;8/11/22;Airtel;30;1;30;;;No;No;820092031;No
MP220811.1244.L99595;130.00;130.00;8/11/22;Airtel;30;1;30;;;No;No;820050663;No
MP220811.1344.H63777;130.00;130.00;8/11/22;Airtel;30;1;30;310030266;820091469;Yes;No;820091469;Yes
MP220811.1347.J14840;130.00;130.00;8/11/22;Airtel;30;1;30;310002108;820092385;Yes;No;820092385;Yes
MP220811.1710.J25048;130.00;130.00;8/11/22;Airtel;30;1;30;;820050327;Yes;No;;Yes
MP220812.0959.L49627;260.00;130.00;8/12/22;Airtel;30;1;30;310092576;820091541;No;No;820091541;No
MP220812.0959.L49627;260.00;130.00;8/12/22;Airtel;30;1;30;310092576;820091541;No;No;820091541;No
3233693710;130.00;130.00;8/12/22;MTN;30;1;30;;;No;No;820091552;No
MP220812.1035.I67140;130.00;130.00;8/12/22;Airtel;30;1;30;310025085;820091440;Yes;No;820091440;Yes
MP220812.1039.I67437;130.00;130.00;8/12/22;Airtel;30;1;30;0;820091856;No;No;820091856;No
MP220812.1045.J63284;130.00;130.00;8/12/22;Airtel;30;1;30;310022473;820091544;No;No;820091544;No
MP220812.1049.H13407;130.00;130.00;8/12/22;Airtel;30;1;30;;;No;No;820092389;No
3233878023;130.00;130.00;8/12/22;MTN;30;1;30;310036958;820091969;Yes;No;820091969;Yes
3233903811;130.00;130.00;8/12/22;MTN;30;1;30;31002444;820091509;No;No;820091509;No
3233944063;130.00;130.00;8/12/22;MTN;30;1;30;310007728;820091963;Yes;No;820091963;Yes
MP220812.1129.I69654;130.00;130.00;8/12/22;Airtel;30;1;30;310020954;820092447;Yes;No;820092447;Yes
MP220812.1139.L54792;130.00;130.00;8/12/22;Airtel;30;1;30;310025310;820091479;Yes;No;820091479;Yes
MP220812.1142.L54927;130.00;130.00;8/12/22;Airtel;30;1;30;0;820092330;No;No;820092330;No
MP220812.1143.K29132;130.00;130.00;8/12/22;Airtel;30;1;30;310025398;820092384;Yes;No;820092384;Yes
MP220812.1152.H16655;130.00;130.00;8/12/22;Airtel;30;1;30;310022931;820091949;Yes;No;820091949;Yes
MP220812.1201.J67790;130.00;130.00;8/12/22;Airtel;30;1;30;310021992;820092445;Yes;No;820091392;Yes
MP220812.1219.J68709;130.00;130.00;8/12/22;Airtel;30;1;30;310007918;820091505;Yes;No;820091505;Yes
3234122787;130.00;130.00;8/12/22;MTN;30;1;30;310023118;820092449;Yes;No;820092449;Yes
MP220812.1227.I73351;130.00;130.00;8/12/22;Airtel;30;1;30;0;820092446;No;No;820092446;No
MP220812.1652.K47376;130.00;130.00;8/12/22;Airtel;30;1;30;310000727;820091445;Yes;No;820091445;Yes
MP220813.0815.L09068;130.00;130.00;8/13/22;Airtel;30;1;30;310001845;820091472;No;No;820091472;No
3236848336;130.00;130.00;8/13/22;MTN;30;1;30;310001858;820091399;Yes;No;820091399;Yes
3241089982;130.00;130.00;8/14/22;MTN;30;1;30;310018331;820092388;Yes;No;820092388;Yes
MP220815.0904.G41998;130.00;130.00;8/15/22;Airtel;30;1;30;;820050473;Yes;No;;Yes
MP220815.1044.G46447;130.00;130.00;8/15/22;Airtel;30;1;30;310017935;820091477;Yes;No;820091477;Yes
MP220815.1220.K44800;91.00;91.00;8/15/22;Airtel;30;1;30;;820046821;Yes;No;;Yes
MP220815.1251.H45387;130.00;130.00;8/15/22;Airtel;30;1;30;;820050634;Yes;No;;Yes
MP220815.1253.H45415;130.00;130.00;8/15/22;Airtel;30;1;30;310025198;820091962;Yes;No;820091962;Yes
MP220815.1603.H55568;130.00;130.00;8/15/22;Airtel;30;1;30;;;No;No;820091943;No
MP220815.1705.J62690;130.00;130.00;8/15/22;Airtel;30;1;30;;820050652;Yes;No;;Yes
MP220816.0728.I95702;130.00;130.00;8/16/22;Airtel;30;1;30;;820050477;No;No;;No
MP220816.0730.K90406;130.00;130.00;8/16/22;Airtel;30;1;30;;820050500;Yes;No;;Yes
MP220816.0732.H88625;130.00;130.00;8/16/22;Airtel;30;1;30;;820050410;Yes;No;;Yes
MP220816.0956.K96682;130.00;130.00;8/16/22;Airtel;30;1;30;310023055;820091500;Yes;No;820091500;Yes
MP220816.1006.K97234;130.00;130.00;8/16/22;Airtel;30;1;30;310021355;820091441;No;No;820091441;No
MP220816.1733.J28412;130.00;130.00;8/16/22;Airtel;30;1;30;;820050633;Yes;No;;Yes
MP220816.1751.I30989;130.00;130.00;8/16/22;Airtel;30;1;30;310019032;820091682;Yes;No;820091682;Yes
MP220816.1757.H24634;130.00;130.00;8/16/22;Airtel;30;1;30;;820050404;No;No;;No
MP220817.0943.H74825;130.00;130.00;8/17/22;Airtel;30;1;30;;820047285;Yes;No;;Yes
MP220817.1004.J82635;130.00;130.00;8/17/22;Airtel;30;1;30;310033857;820091699;No;No;820091699;No
MP220817.1009.K77975;130.00;130.00;8/17/22;Airtel;30;1;30;310033854;820092098;No;No;820092098;No
MP220817.1023.K78663;130.00;130.00;8/17/22;Airtel;30;1;30;310035296;820091690;No;No;820091690;No
MP220817.1027.H76879;130.00;130.00;8/17/22;Airtel;30;1;30;310035298;820091696;No;No;820091696;No
MP220817.1035.G82618;130.00;130.00;8/17/22;Airtel;30;1;30;310033507;820091693;No;No;820091693;No
MP220817.1046.K79852;130.00;130.00;8/17/22;Airtel;30;1;30;310033664;820092096;No;No;820092096;No
MP220817.1051.H78138;130.00;130.00;8/17/22;Airtel;30;1;30;310033457;820091692;No;No;820091692;No
MP220817.1102.J85453;130.00;130.00;8/17/22;Airtel;30;1;30;310034476;820092092;No;No;820092092;No
MP220817.1111.K81358;130.00;130.00;8/17/22;Airtel;30;1;30;0;820091945;No;No;820091945;No
MP220817.1117.J86483;130.00;130.00;8/17/22;Airtel;30;1;30;820092062;;No;No;820091691;No
MP220817.1147.H80937;130.00;130.00;8/17/22;Airtel;30;1;30;310032281;820092091;No;No;820092091;No
MP220817.1205.G87097;130.00;130.00;8/17/22;Airtel;30;1;30;;820050699;No;No;;No
MP220817.1240.I91759;130.00;130.00;8/17/22;Airtel;30;1;30;;820050482;No;No;;No
MP220817.1453.H91334;130.00;130.00;8/17/22;Airtel;30;1;30;;;No;No;820050345;No
MP220817.1517.I00265;130.00;130.00;8/17/22;Airtel;30;1;30;310001189;820091865;No;No;820091865;Yes
MP220817.1612.G99100;130.00;130.00;8/17/22;Airtel;30;1;30;;820050628;No;No;;No
MP220818.1202.G16223;130.00;130.00;8/18/22;Airtel;30;1;30;202200254;820091803;No;No;820091803;No
MP220818.1215.L17875;130.00;130.00;8/18/22;Airtel;30;1;30;310022697;820091330;Yes;No;820092065;Yes
MP220818.1215.G16964;130.00;130.00;8/18/22;Airtel;30;1;30;310029142;820092033;Yes;No;820092033;Yes
MP220818.1223.K17276;130.00;130.00;8/18/22;Airtel;30;1;30;202200189;820091571;Yes;No;820092062;Yes
MP220818.1234.L18951;130.00;130.00;8/18/22;Airtel;30;1;30;202200388;820092488;Yes;No;820092488;Yes
MP220818.1251.G19383;130.00;130.00;8/18/22;Airtel;30;1;30;310000004;820091371;Yes;No;820092068;Yes
MP220818.1308.I19513;130.00;130.00;8/18/22;Airtel;30;1;30;;;No;No;820091518;No
MP220818.1337.L22332;130.00;130.00;8/18/22;Airtel;30;1;30;;;No;No;820091577;No
MP220818.1353.J23412;130.00;130.00;8/18/22;Airtel;30;1;30;310029085;820092482;No;No;820092482;No
MP220818.1401.J23929;130.00;130.00;8/18/22;Airtel;30;1;30;310022704;820091332;No;No;820091332;No
MP220818.1406.K22915;130.00;130.00;8/18/22;Airtel;30;1;30;;820047399;Yes;No;;Yes
MP220818.1421.H23847;120.00;130.00;8/18/22;Airtel;30;1;30;310030851;820091925;No;No;820091925;No
MP220818.1425.I23906;130.00;130.00;8/18/22;Airtel;30;1;30;310021581;820092410;No;No;820092410;No
MP220818.1500.I25835;130.00;130.00;8/18/22;Airtel;30;1;30;;;No;No;820046926;No
MP220818.1509.H26524;130.00;130.00;8/18/22;Airtel;30;1;30;;;No;No;820091948;No
MP220818.1511.H26645;130.00;130.00;8/18/22;Airtel;30;1;30;;;No;No;820092443;No
MP220818.1514.L28208;130.00;130.00;8/18/22;Airtel;30;1;30;;;No;No;820091946;No
MP220818.1516.L28324;130.00;130.00;8/18/22;Airtel;30;1;30;;;No;No;820050715;No
MP220818.1540.J29043;130.00;130.00;8/18/22;Airtel;30;1;30;310000494;820091471;Yes;No;820091471;Yes
MP220818.1609.L30880;130.00;130.00;8/18/22;Airtel;30;1;30;310025390;820091466;Yes;No;820091466;Yes
MP220818.1614.K29340;130.00;130.00;8/18/22;Airtel;30;1;30;310023068;820092116;Yes;No;820092116;Yes
MP220818.1615.I29567;130.00;130.00;8/18/22;Airtel;30;1;30;;820050618;No;No;;No
MP220818.1659.K32450;130.00;130.00;8/18/22;Airtel;30;1;30;0;820091797;No;No;820091797;No
MP220818.1841.G40919;130.00;130.00;8/18/22;Airtel;30;1;30;310002768;820091476;Yes;No;820091476;Yes
MP220818.1935.I43239;130.00;130.00;8/18/22;Airtel;30;1;30;;820050744;Yes;No;;Yes
MP220819.0825.L64870;130.00;130.00;8/19/22;Airtel;30;1;30;;820046886;Yes;No;;Yes
MP220819.0839.K66343;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820091864;No
MP220819.0849.G68812;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820092386;No
MP220819.0853.H65891;130.00;130.00;8/19/22;Airtel;30;1;30;310035508;820092036;Yes;No;820092036;Yes
MP220819.0902.L66380;130.00;130.00;8/19/22;Airtel;30;1;30;;820050677;Yes;No;;Yes
MP220819.0907.G69628;130.00;130.00;8/19/22;Airtel;30;1;30;310000012;820091442;No;No;820091442;No
MP220819.0912.I66584;130.00;130.00;8/19/22;Airtel;30;1;30;;820050271;No;No;;No
MP220819.0918.H67127;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820091850;No
MP220819.1000.K70237;130.00;130.00;8/19/22;Airtel;30;1;30;0;820091353;No;No;820091353;No
MP220819.1106.J73967;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820086314;No
MP220819.1122.K74998;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820086318;No
MP220819.1136.G77880;130.00;130.00;8/19/22;Airtel;30;1;30;;820050643;Yes;No;;Yes
MP220819.1138.G78001;130.00;130.00;8/19/22;Airtel;30;1;30;;820050424;No;No;;No
MP220819.1139.L74706;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820050494;No
MP220819.1141.K76015;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820050508;No
MP220819.1145.G78241;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820050646;No
MP220819.1200.K77136;130.00;130.00;8/19/22;Airtel;30;1;30;310029662;820086379;No;No;820086379;No
MP220819.1214.G79655;130.00;130.00;8/19/22;Airtel;30;1;30;0;820050597;No;No;820050597;No
MP220819.1238.I77442;130.00;130.00;8/19/22;Airtel;30;1;30;310029369;820091501;Yes;No;820091501;Yes
MP220819.1248.G81568;60.00;60.00;8/19/22;Airtel;20;1;20;310022158;820091796;Yes;No;820091796;Yes
MP220819.1250.I77997;130.00;130.00;8/19/22;Airtel;30;1;30;310014681;820091447;Yes;No;820091447;Yes
MP220819.1523.K88355;130.00;130.00;8/19/22;Airtel;30;1;30;310000567;820086373;No;No;820086373;No
MP220819.1546.I87727;130.00;130.00;8/19/22;Airtel;30;1;30;;;No;No;820091000;No
MP220820.0927.H29748;130.00;130.00;8/20/22;Airtel;30;1;30;;;No;No;820092119;No
MP220820.1150.G43390;130.00;130.00;8/20/22;Airtel;30;1;30;310030514;820092115;Yes;No;820092115;Yes
MP220820.1348.H50369;130.00;130.00;8/20/22;Airtel;30;1;30;;820050692;Yes;No;;Yes
MP220820.1712.L67770;130.00;130.00;8/20/22;Airtel;30;1;30;;;No;No;820046884;No
MP220820.1951.G78693;135.00;130.00;8/20/22;Airtel;30;1;30;;;No;No;820091296;No
MP220821.1840.J48492;130.00;130.00;8/21/22;Airtel;30;1;30;;;No;No;820050693;No
MP220822.0744.G71755;130.00;130.00;8/22/22;Airtel;30;1;30;310000727;820091445;Yes;No;820091445;Yes
MP220822.0750.L72386;130.00;130.00;8/22/22;Airtel;30;1;30;;;No;No;820047341;No
MP220822.0845.G73868;130.00;130.00;8/22/22;Airtel;30;1;30;;820047308;Yes;No;;Yes
MP220822.1002.H77305;130.00;130.00;8/22/22;Airtel;30;1;30;;820050626;Yes;No;;Yes
MP220822.1033.I81265;130.00;130.00;8/22/22;Airtel;30;1;30;310025300;820091295;Yes;No;820091295;Yes
MP220822.1037.L80216;130.00;130.00;8/22/22;Airtel;30;1;30;;820050674;Yes;No;;Yes
MP220822.1041.H79485;130.00;130.00;8/22/22;Airtel;30;1;30;;820050275;Yes;No;;Yes
MP220822.1046.J78004;130.00;130.00;8/22/22;Airtel;30;1;30;;820050519;Yes;No;;Yes
MP220822.1059.J78596;130.00;130.00;8/22/22;Airtel;30;1;30;;820047344;Yes;No;;Yes
MP220822.1128.J80069;130.00;130.00;8/22/22;Airtel;30;1;30;;820047288;No;No;;No
MP220822.1137.L83272;130.00;130.00;8/22/22;Airtel;30;1;30;310003633;820091460;Yes;No;820091460;Yes
MP220822.1210.I86698;120.00;130.00;8/22/22;Airtel;30;1;30;;;No;No;820046861;No
MP220822.1246.H86367;130.00;130.00;8/22/22;Airtel;30;1;30;;820046885;Yes;No;;Yes
MP220822.1303.I89421;130.00;130.00;8/22/22;Airtel;30;1;30;;820050629;No;No;;No
MP220822.1349.K85856;130.00;130.00;8/22/22;Airtel;30;1;30;;;No;No;820050406;No
MP220822.1354.G90255;130.00;130.00;8/22/22;Airtel;30;1;30;;820047460;Yes;No;;Yes
MP220822.1418.J88800;130.00;130.00;8/22/22;Airtel;30;1;30;;;No;No;820091866;No
MP220822.1430.I93829;130.00;130.00;8/22/22;Airtel;30;1;30;;;No;No;820091860;No
MP220822.1501.L95460;130.00;130.00;8/22/22;Airtel;30;1;30;;820050620;Yes;No;;Yes
MP220822.1505.H94242;130.00;130.00;8/22/22;Airtel;30;1;30;;820050720;Yes;No;;Yes
MP220822.1550.H96909;130.00;130.00;8/22/22;Airtel;30;1;30;;;No;No;820050617;No
MP220822.1612.L99729;130.00;130.00;8/22/22;Airtel;30;1;30;;820047473;Yes;No;;Yes
MP220822.1640.K95167;130.00;130.00;8/22/22;Airtel;30;1;30;310009369;820092030;Yes;No;820092030;Yes
MP220822.1701.H00572;130.00;130.00;8/22/22;Airtel;30;1;30;;820050644;Yes;No;820047471;Yes
MP220822.1706.I03541;260.00;260.00;8/22/22;Airtel;30;2;60;820091680;;No;No;820050688;No
MP220822.1713.K96790;130.00;130.00;8/22/22;Airtel;30;1;30;;820050624;Yes;No;;Yes
MP220822.1717.I04012;130.00;130.00;8/22/22;Airtel;30;1;30;;820050351;No;No;820050535;No
MP220822.1728.L05017;260.00;260.00;8/22/22;Airtel;30;2;60;310025326;820050486;Yes;No;820050733;Yes
MP220822.1738.I05525;130.00;130.00;8/22/22;Airtel;30;1;30;;;No;No;820050560;No
MP220822.1745.I05945;130.00;130.00;8/22/22;Airtel;30;1;30;310008813;820092135;No;No;820092135;No
MP220822.1808.K00875;130.00;130.00;8/22/22;Airtel;30;1;30;310017700;820091507;Yes;No;820091507;Yes
MP220822.1825.H06464;130.00;130.00;8/22/22;Airtel;30;1;30;310016957;820091858;Yes;No;820091858;Yes
MP220823.0907.G38993;130.00;130.00;8/23/22;Airtel;30;1;30;;;No;No;820050734;No
MP220823.1002.L42316;130.00;130.00;8/23/22;Airtel;30;1;30;31003252;820091695;No;No;820091695;No
MP220823.1027.L43546;130.00;130.00;8/23/22;Airtel;30;1;30;;;No;No;820050740;No
MP220823.1039.I45894;130.00;130.00;8/23/22;Airtel;30;1;30;;820050330;Yes;No;;Yes
MP220823.1121.G45561;130.00;130.00;8/23/22;Airtel;30;1;30;310033850;820092345;No;No;820092345;No
MP220823.1211.G48463;130.00;130.00;8/23/22;Airtel;30;1;30;;;No;No;820091393;No
MP220823.1306.I53577;130.00;130.00;8/23/22;Airtel;30;1;30;310035160;820092094;No;No;820092094;No
MP220823.1308.I53701;130.00;130.00;8/23/22;Airtel;30;1;30;310034788;820091594;No;No;820091594;No
MP220823.1309.I53718;130.00;130.00;8/23/22;Airtel;30;1;30;310032735;820091694;No;No;820091694;No
MP220823.1316.K45946;130.00;130.00;8/23/22;Airtel;30;1;30;;;No;No;820091906;No
MP220823.1412.I56952;130.00;130.00;8/23/22;Airtel;30;1;30;310035299;820092095;No;No;820092095;No
MP220823.1506.H55702;130.00;130.00;8/23/22;Airtel;30;1;30;310033572;820092346;No;No;820092346;No
MP220823.1510.L58931;130.00;130.00;8/23/22;Airtel;30;1;30;820092062;;No;No;820091691;No
MP220823.1513.G57172;130.00;130.00;8/23/22;Airtel;30;1;30;310034747;820092099;No;No;820092099;No
MP220823.1633.K55604;130.00;130.00;8/23/22;Airtel;30;1;30;310034457;820091908;No;No;820091908;No
MP220823.1648.I66112;130.00;130.00;8/23/22;Airtel;30;1;30;310033454;820091698;No;No;820091698;No
MP220823.1657.H61127;130.00;130.00;8/23/22;Airtel;30;1;30;310020612;820091942;Yes;No;820091942;Yes
MP220823.1717.J63294;130.00;130.00;8/23/22;Airtel;30;1;30;310031447;820091478;Yes;No;820091478;Yes
MP220823.1732.J64059;130.00;130.00;8/23/22;Airtel;30;1;30;;;No;No;820092093;No
MP220823.1838.H69077;130.00;130.00;8/23/22;Airtel;30;1;30;;820050673;No;No;;No
MP220823.1843.K65357;130.00;130.00;8/23/22;Airtel;30;1;30;;820047441;Yes;No;;Yes
MP220823.2058.G81580;130.00;130.00;8/23/22;Airtel;30;1;30;;820050706;No;No;;No
MP220825.0822.G55757;130.00;130.00;8/25/22;Airtel;30;1;30;;;No;No;820091298;No
MP220825.1129.H64659;130.00;130.00;8/25/22;Airtel;30;1;30;;820046791;No;No;;No
MP220825.1142.G65853;130.00;130.00;8/25/22;Airtel;30;1;30;;820047285;Yes;No;;Yes
MP220825.1157.J67145;130.00;130.00;8/25/22;Airtel;30;1;30;310025200;820092324;Yes;No;820092324;Yes
MP220825.1203.K62182;130.00;130.00;8/25/22;Airtel;30;1;30;;820050722;No;No;;No
MP220825.1213.G67467;60.00;60.00;8/25/22;Airtel;20;1;20;;820050625;Yes;No;;Yes
MP220825.1237.L76131;130.00;130.00;8/25/22;Airtel;30;1;30;;;No;No;820091943;No
MP220825.1520.I82765;130.00;130.00;8/25/22;Airtel;30;1;30;;820050568;No;No;;No
MP220825.1529.I83312;130.00;130.00;8/25/22;Airtel;30;1;30;310015897;820091292;Yes;No;820091292;Yes
MP220825.1644.I88082;130.00;130.00;8/25/22;Airtel;30;1;30;;;No;No;820050579;No
MP220825.1649.G82169;130.00;130.00;8/25/22;Airtel;30;1;30;0;820046880;No;No;820086319;Yes
MP220825.1820.L99351;130.00;130.00;8/25/22;Airtel;30;1;30;;820050721;Yes;No;;Yes
MP220826.0828.J24951;130.00;130.00;8/26/22;Airtel;30;1;30;;820050736;Yes;No;;Yes
MP220826.0853.K20639;130.00;130.00;8/26/22;Airtel;30;1;30;;820050672;Yes;No;;Yes
MP220826.1011.K24707;130.00;130.00;8/26/22;Airtel;30;1;30;;820050656;Yes;No;;Yes
MP220826.1222.I43348;130.00;130.00;8/26/22;Airtel;30;1;30;;;No;No;820086310;No
MP220826.1604.L61694;130.00;130.00;8/26/22;Airtel;30;1;30;310022840;820046794;Yes;No;820046794;Yes
MP220826.1628.I58583;130.00;130.00;8/26/22;Airtel;30;1;30;;820050259;No;No;;No
MP220826.1653.K52142;130.00;130.00;8/26/22;Airtel;30;1;30;;820050316;No;No;;No
MP220827.1012.K01256;130.00;130.00;8/27/22;Airtel;30;1;30;310015520;820050252;No;No;820050252;No
MP220827.1041.G06579;130.00;130.00;8/27/22;Airtel;30;1;30;;820047387;Yes;No;;Yes
MP220829.0757.I62179;130.00;130.00;8/29/22;Airtel;30;1;30;;820050500;Yes;No;;Yes
MP220829.0759.G53391;130.00;130.00;8/29/22;Airtel;30;1;30;;820050477;No;No;;No
MP220829.0800.J55183;130.00;130.00;8/29/22;Airtel;30;1;30;;820050410;Yes;No;;Yes
MP220829.1132.L87199;130.00;130.00;8/29/22;Airtel;30;1;30;;820050562;Yes;No;;Yes
MP220829.1145.G65773;130.00;130.00;8/29/22;Airtel;30;1;30;;820046759;Yes;No;;Yes
MP220829.1207.J68647;130.00;130.00;8/29/22;Airtel;30;1;30;;820050465;No;No;;No
MP220829.1215.J68995;130.00;130.00;8/29/22;Airtel;30;1;30;;820050285;No;No;;No
MP220829.1257.H73133;130.00;130.00;8/29/22;Airtel;30;1;30;;820054444;Yes;No;;Yes
MP220829.1336.K73077;130.00;130.00;8/29/22;Airtel;30;1;30;;;No;No;820050289;No
MP220829.1353.L96017;130.00;130.00;8/29/22;Airtel;30;1;30;;;No;No;820046840;No
MP220829.1424.L98259;130.00;130.00;8/29/22;Airtel;30;1;30;;820050670;No;No;;No
MP220829.1427.K76400;130.00;130.00;8/29/22;Airtel;30;1;30;310015799;820050598;No;No;820050598;No
MP220829.1430.H79151;130.00;130.00;8/29/22;Airtel;30;1;30;;820050336;Yes;No;;Yes
MP220829.1436.L98944;130.00;130.00;8/29/22;Airtel;30;1;30;;820050705;Yes;No;;Yes
MP220829.1643.I91821;260.00;260.00;8/29/22;Airtel;30;2;60;;820050731;No;No;;No
MP220829.1715.K87969;130.00;130.00;8/29/22;Airtel;30;1;30;310003042;820050595;No;No;820050595;No
MP220829.1718.J87603;130.00;130.00;8/29/22;Airtel;30;1;30;;820050584;No;No;;No
MP220829.1733.I95437;130.00;130.00;8/29/22;Airtel;30;1;30;310000494;820091471;Yes;No;820091471;Yes
